ALGORITHM;Node 1;Node 2;Seed node;Mult Weight;PRECISION;RECALL;F1;JaccardIndex
lte;501;246;327;6.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;501;246;210;6.0;0.7142857142857143;0.45454545454545453;0.5555555555555556;0.38461538461538464
lte;501;246;352;6.0;0.46153846153846156;0.5454545454545454;0.4999999999999999;0.3333333333333333
lte;501;246;485;6.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;501;246;616;6.0;0.5454545454545454;0.5454545454545454;0.5454545454545454;0.375
lte;501;246;236;6.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;501;246;371;6.0;0.3888888888888889;0.6363636363636364;0.4827586206896552;0.3181818181818182
lte;501;246;501;6.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;501;246;246;6.0;0.3684210526315789;0.6363636363636364;0.4666666666666667;0.30434782608695654
lte;501;246;638;6.0;0.3333333333333333;0.09090909090909091;0.14285714285714288;0.07692307692307693
lte;501;246;639;6.0;1.0;0.2727272727272727;0.42857142857142855;0.2727272727272727
lte;327;485;327;6.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;327;485;210;6.0;0.6666666666666666;0.36363636363636365;0.4705882352941177;0.3076923076923077
lte;327;485;352;6.0;0.3333333333333333;0.36363636363636365;0.34782608695652173;0.21052631578947367
lte;327;485;485;6.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;327;485;616;6.0;0.5;0.09090909090909091;0.15384615384615385;0.08333333333333333
lte;327;485;236;6.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;327;485;371;6.0;0.32142857142857145;0.8181818181818182;0.46153846153846156;0.3
lte;327;485;501;6.0;0.3888888888888889;0.6363636363636364;0.4827586206896552;0.3181818181818182
lte;327;485;246;6.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;327;485;638;6.0;0.2727272727272727;0.2727272727272727;0.2727272727272727;0.15789473684210525
lte;327;485;639;6.0;0.3125;0.9090909090909091;0.4651162790697674;0.30303030303030304
lte;485;639;327;2.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;485;639;210;2.0;0.5;0.36363636363636365;0.4210526315789474;0.26666666666666666
lte;485;639;352;2.0;0.2962962962962963;0.7272727272727273;0.42105263157894735;0.26666666666666666
lte;485;639;485;2.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;485;639;616;2.0;0.5;0.09090909090909091;0.15384615384615385;0.08333333333333333
lte;485;639;236;2.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;485;639;371;2.0;0.42857142857142855;0.2727272727272727;0.33333333333333326;0.2
lte;485;639;501;2.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;485;639;246;2.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;485;639;638;2.0;0.3333333333333333;0.09090909090909091;0.14285714285714288;0.07692307692307693
lte;485;639;639;2.0;0.2962962962962963;0.7272727272727273;0.42105263157894735;0.26666666666666666
lte;210;246;327;4.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;210;246;210;4.0;1.0;0.36363636363636365;0.5333333333333333;0.36363636363636365
lte;210;246;352;4.0;0.8333333333333334;0.45454545454545453;0.5882352941176471;0.4166666666666667
lte;210;246;485;4.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;210;246;616;4.0;0.375;0.5454545454545454;0.4444444444444444;0.2857142857142857
lte;210;246;236;4.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;210;246;371;4.0;0.3333333333333333;0.7272727272727273;0.4571428571428572;0.2962962962962963
lte;210;246;501;4.0;0.2857142857142857;0.9090909090909091;0.43478260869565216;0.2777777777777778
lte;210;246;246;4.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;210;246;638;4.0;0.3333333333333333;0.09090909090909091;0.14285714285714288;0.07692307692307693
lte;210;246;639;4.0;1.0;0.2727272727272727;0.42857142857142855;0.2727272727272727
lte;371;501;327;6.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;371;501;210;6.0;0.6666666666666666;0.36363636363636365;0.4705882352941177;0.3076923076923077
lte;371;501;352;6.0;0.8;0.36363636363636365;0.5000000000000001;0.3333333333333333
lte;371;501;485;6.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;371;501;616;6.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;371;501;236;6.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;371;501;371;6.0;0.2857142857142857;0.9090909090909091;0.43478260869565216;0.2777777777777778
lte;371;501;501;6.0;0.2857142857142857;0.9090909090909091;0.43478260869565216;0.2777777777777778
lte;371;501;246;6.0;0.5714285714285714;0.36363636363636365;0.4444444444444444;0.2857142857142857
lte;371;501;638;6.0;0.3333333333333333;0.09090909090909091;0.14285714285714288;0.07692307692307693
lte;371;501;639;6.0;1.0;0.2727272727272727;0.42857142857142855;0.2727272727272727
lte;371;246;327;4.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;371;246;210;4.0;0.6666666666666666;0.36363636363636365;0.4705882352941177;0.3076923076923077
lte;371;246;352;4.0;0.8333333333333334;0.45454545454545453;0.5882352941176471;0.4166666666666667
lte;371;246;485;4.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;371;246;616;4.0;0.625;0.45454545454545453;0.5263157894736842;0.35714285714285715
lte;371;246;236;4.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;371;246;371;4.0;0.2972972972972973;1.0;0.4583333333333333;0.2972972972972973
lte;371;246;501;4.0;0.5;0.5454545454545454;0.5217391304347826;0.35294117647058826
lte;371;246;246;4.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;371;246;638;4.0;0.3333333333333333;0.09090909090909091;0.14285714285714288;0.07692307692307693
lte;371;246;639;4.0;1.0;0.2727272727272727;0.42857142857142855;0.2727272727272727
lte;352;639;327;2.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;352;639;210;2.0;0.5;0.36363636363636365;0.4210526315789474;0.26666666666666666
lte;352;639;352;2.0;0.2608695652173913;0.5454545454545454;0.3529411764705882;0.21428571428571427
lte;352;639;485;2.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;352;639;616;2.0;0.5;0.09090909090909091;0.15384615384615385;0.08333333333333333
lte;352;639;236;2.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;352;639;371;2.0;0.42857142857142855;0.2727272727272727;0.33333333333333326;0.2
lte;352;639;501;2.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;352;639;246;2.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;352;639;638;2.0;0.3333333333333333;0.09090909090909091;0.14285714285714288;0.07692307692307693
lte;352;639;639;2.0;0.2972972972972973;1.0;0.4583333333333333;0.2972972972972973
lte;485;639;327;6.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;485;639;210;6.0;1.0;0.2727272727272727;0.42857142857142855;0.2727272727272727
lte;485;639;352;6.0;0.4444444444444444;0.36363636363636365;0.39999999999999997;0.25
lte;485;639;485;6.0;1.0;0.18181818181818182;0.3076923076923077;0.18181818181818182
lte;485;639;616;6.0;0.5714285714285714;0.36363636363636365;0.4444444444444444;0.2857142857142857
lte;485;639;236;6.0;1.0;0.09090909090909091;0.16666666666666669;0.09090909090909091
lte;485;639;371;6.0;0.42857142857142855;0.2727272727272727;0.33333333333333326;0.2
lte;485;639;501;6.0;0.5714285714285714;0.36363636363636365;0.4444444444444444;0.2857142857142857
lte;485;639;246;6.0;0.5714285714285714;0.36363636363636365;0.4444444444444444;0.2857142857142857
lte;485;639;638;6.0;0.5;0.09090909090909091;0.15384615384615385;0.08333333333333333
lte;485;639;639;6.0;1.0;0.2727272727272727;0.42857142857142855;0.2727272727272727
