ALGORITHM;Node 1;Node 2;Seed node;Mult Weight;PRECISION;RECALL;F1;JaccardIndex
tce;501;246;371;6.0;0.375;0.2727272727272727;0.3157894736842105;0.1875
tce;501;246;501;6.0;0.375;0.2727272727272727;0.3157894736842105;0.1875
tce;501;246;246;6.0;0.24444444444444444;1.0;0.39285714285714285;0.24444444444444444
tce;501;246;638;6.0;0.041666666666666664;0.09090909090909091;0.05714285714285715;0.029411764705882353
tce;501;246;639;6.0;0.15789473684210525;0.2727272727272727;0.19999999999999998;0.1111111111111111
tce;327;485;327;6.0;0.125;0.09090909090909091;0.10526315789473685;0.05555555555555555
tce;327;485;210;6.0;0.42857142857142855;0.2727272727272727;0.33333333333333326;0.2
tce;327;485;352;6.0;0.0625;0.09090909090909091;0.07407407407407407;0.038461538461538464
tce;327;485;485;6.0;0.5;0.2727272727272727;0.3529411764705882;0.21428571428571427
tce;327;485;616;6.0;0.25;1.0;0.4;0.25
tce;327;485;236;6.0;0.06666666666666667;0.09090909090909091;0.07692307692307691;0.04
tce;327;485;371;6.0;0.25;1.0;0.4;0.25
tce;327;485;501;6.0;0.25;1.0;0.4;0.25
tce;327;485;246;6.0;0.06060606060606061;0.18181818181818182;0.09090909090909091;0.047619047619047616
tce;327;485;638;6.0;0.11904761904761904;0.45454545454545453;0.18867924528301885;0.10416666666666667
tce;327;485;639;6.0;0.5;0.2727272727272727;0.3529411764705882;0.21428571428571427
tce;485;639;327;2.0;0.3333333333333333;0.18181818181818182;0.23529411764705885;0.13333333333333333
tce;485;639;210;2.0;0.3333333333333333;0.2727272727272727;0.3;0.17647058823529413
tce;485;639;352;2.0;0.25;1.0;0.4;0.25
tce;485;639;485;2.0;0.3333333333333333;0.18181818181818182;0.23529411764705885;0.13333333333333333
tce;485;639;616;2.0;0.25;1.0;0.4;0.25
tce;485;639;236;2.0;0.06666666666666667;0.09090909090909091;0.07692307692307691;0.04
tce;485;639;371;2.0;0.25;1.0;0.4;0.25
tce;485;639;501;2.0;0.25;1.0;0.4;0.25
tce;485;639;246;2.0;0.06060606060606061;0.18181818181818182;0.09090909090909091;0.047619047619047616
tce;485;639;638;2.0;0.1111111111111111;0.2727272727272727;0.15789473684210525;0.08571428571428572
tce;485;639;639;2.0;0.25;1.0;0.4;0.25
tce;210;246;327;4.0;0.22916666666666666;1.0;0.37288135593220334;0.22916666666666666
tce;210;246;210;4.0;0.23404255319148937;1.0;0.3793103448275862;0.23404255319148937
tce;210;246;352;4.0;0.23404255319148937;1.0;0.3793103448275862;0.23404255319148937
tce;210;246;485;4.0;0.23404255319148937;1.0;0.3793103448275862;0.23404255319148937
tce;210;246;616;4.0;0.23404255319148937;1.0;0.3793103448275862;0.23404255319148937
tce;210;246;236;4.0;0.06666666666666667;0.09090909090909091;0.07692307692307691;0.04
tce;210;246;371;4.0;0.23404255319148937;1.0;0.3793103448275862;0.23404255319148937
tce;210;246;501;4.0;0.23404255319148937;1.0;0.3793103448275862;0.23404255319148937
tce;210;246;246;4.0;0.23404255319148937;1.0;0.3793103448275862;0.23404255319148937
tce;210;246;638;4.0;0.041666666666666664;0.09090909090909091;0.05714285714285715;0.029411764705882353
tce;210;246;639;4.0;0.23404255319148937;1.0;0.3793103448275862;0.23404255319148937
tce;371;501;327;6.0;0.4;0.18181818181818182;0.25000000000000006;0.14285714285714285
tce;371;501;210;6.0;0.043478260869565216;0.18181818181818182;0.07017543859649122;0.03636363636363636
tce;371;501;352;6.0;0.0625;0.09090909090909091;0.07407407407407407;0.038461538461538464
tce;371;501;485;6.0;0.4;0.18181818181818182;0.25000000000000006;0.14285714285714285
tce;371;501;616;6.0;0.25;1.0;0.4;0.25
tce;371;501;236;6.0;0.2857142857142857;0.18181818181818182;0.2222222222222222;0.125
tce;371;501;371;6.0;0.125;0.18181818181818182;0.14814814814814814;0.08
tce;371;501;501;6.0;0.2857142857142857;0.18181818181818182;0.2222222222222222;0.125
tce;371;501;246;6.0;0.06060606060606061;0.18181818181818182;0.09090909090909091;0.047619047619047616
tce;371;501;638;6.0;0.14285714285714285;0.18181818181818182;0.16;0.08695652173913043
tce;371;501;639;6.0;0.25;1.0;0.4;0.25
tce;371;246;327;4.0;0.4;0.18181818181818182;0.25000000000000006;0.14285714285714285
tce;371;246;210;4.0;0.043478260869565216;0.18181818181818182;0.07017543859649122;0.03636363636363636
tce;371;246;352;4.0;0.25;1.0;0.4;0.25
tce;371;246;485;4.0;0.4;0.18181818181818182;0.25000000000000006;0.14285714285714285
tce;371;246;616;4.0;0.25;1.0;0.4;0.25
tce;371;246;236;4.0;0.06666666666666667;0.09090909090909091;0.07692307692307691;0.04
tce;371;246;371;4.0;0.25;1.0;0.4;0.25
tce;371;246;501;4.0;0.25;1.0;0.4;0.25
tce;371;246;246;4.0;0.25;1.0;0.4;0.25
tce;371;246;638;4.0;0.07142857142857142;0.18181818181818182;0.10256410256410255;0.05405405405405406
tce;371;246;639;4.0;0.125;0.2727272727272727;0.17142857142857143;0.09375
tce;352;639;327;2.0;0.4;0.18181818181818182;0.25000000000000006;0.14285714285714285
tce;352;639;210;2.0;0.043478260869565216;0.18181818181818182;0.07017543859649122;0.03636363636363636
tce;352;639;352;2.0;0.047619047619047616;0.09090909090909091;0.0625;0.03225806451612903
tce;352;639;485;2.0;0.2619047619047619;1.0;0.41509433962264153;0.2619047619047619
tce;352;639;616;2.0;0.2619047619047619;1.0;0.41509433962264153;0.2619047619047619
tce;352;639;236;2.0;0.06666666666666667;0.09090909090909091;0.07692307692307691;0.04
tce;352;639;371;2.0;0.2619047619047619;1.0;0.41509433962264153;0.2619047619047619
tce;352;639;501;2.0;0.2619047619047619;1.0;0.41509433962264153;0.2619047619047619
tce;352;639;246;2.0;0.2619047619047619;1.0;0.41509433962264153;0.2619047619047619
tce;352;639;638;2.0;0.08;0.18181818181818182;0.1111111111111111;0.058823529411764705
tce;352;639;639;2.0;0.2619047619047619;1.0;0.41509433962264153;0.2619047619047619
tce;485;639;327;6.0;0.5;0.2727272727272727;0.3529411764705882;0.21428571428571427
tce;485;639;210;6.0;0.42857142857142855;0.2727272727272727;0.33333333333333326;0.2
tce;485;639;352;6.0;0.20512820512820512;0.7272727272727273;0.32;0.19047619047619047
tce;485;639;485;6.0;0.5;0.2727272727272727;0.3529411764705882;0.21428571428571427
tce;485;639;616;6.0;0.20512820512820512;0.7272727272727273;0.32;0.19047619047619047
tce;485;639;236;6.0;0.06666666666666667;0.09090909090909091;0.07692307692307691;0.04
tce;485;639;371;6.0;0.20512820512820512;0.7272727272727273;0.32;0.19047619047619047
tce;485;639;501;6.0;0.20512820512820512;0.7272727272727273;0.32;0.19047619047619047
tce;485;639;246;6.0;0.20512820512820512;0.7272727272727273;0.32;0.19047619047619047
tce;485;639;638;6.0;0.22;1.0;0.36065573770491804;0.22
tce;485;639;639;6.0;0.20512820512820512;0.7272727272727273;0.32;0.19047619047619047
